Criptomoneda,Fecha,Precio
ripple,2023-08-22 07:55:30.050,0.2669549891239691
ripple,2023-08-22 08:00:55.915,0.2664672982322968
ripple,2023-08-22 08:05:01.804,0.2661247423124562
ripple,2023-08-22 08:10:41.846,0.26597230378152104
ripple,2023-08-22 08:15:30.847,0.26593372903144724
ripple,2023-08-22 08:20:50.556,0.265352364393419
ripple,2023-08-22 08:25:10.070,0.26540313465741466
ripple,2023-08-22 08:31:05.246,0.2652839688412942
ripple,2023-08-22 08:35:33.153,0.26553523996274037
ripple,2023-08-22 08:41:02.202,0.26568221100308376
ripple,2023-08-22 08:45:08.942,0.26555692596767505
ripple,2023-08-22 08:50:59.762,0.26543504895943654
ripple,2023-08-22 08:55:38.543,0.2650298917411094
ripple,2023-08-22 09:01:04.117,0.2641239022447189
ripple,2023-08-22 09:05:46.187,0.2644064975448015
ripple,2023-08-22 09:10:03.361,0.26411348807063073
ripple,2023-08-22 09:15:11.658,0.26401558792070245
ripple,2023-08-22 09:21:02.494,0.2637093703382964
ripple,2023-08-22 09:24:59.486,0.2638095443047777
ripple,2023-08-22 09:30:23.162,0.26364172044837314
usd-coin,2023-08-21 09:40:07.828,1.0018237371990315
usd-coin,2023-08-21 09:45:08.007,1.002597312413271
usd-coin,2023-08-21 09:50:56.047,1.0019216594350764
usd-coin,2023-08-21 09:55:32.558,1.0011918640187423
usd-coin,2023-08-21 10:00:21.035,1.000946200058102
usd-coin,2023-08-21 10:05:15.367,1.0009406444015412
usd-coin,2023-08-21 10:10:56.393,1.0017877474401313
usd-coin,2023-08-21 10:15:53.809,1.0026029697729768
usd-coin,2023-08-21 10:21:22.177,1.0033689715455607
usd-coin,2023-08-21 10:25:49.149,1.0054883858316983
usd-coin,2023-08-21 10:30:17.825,0.9985594440821033
usd-coin,2023-08-21 10:35:22.452,0.9997956995729871
usd-coin,2023-08-21 10:40:39.612,1.0000893371031103
usd-coin,2023-08-21 10:45:26.910,1.0011233367233912
usd-coin,2023-08-21 10:50:04.551,0.9995685050521512
usd-coin,2023-08-21 10:55:54.902,1.000112548728448
usd-coin,2023-08-21 11:01:25.502,1.0001995762299214
usd-coin,2023-08-21 11:05:31.486,1.0003502740100747
usd-coin,2023-08-21 11:10:18.270,1.0012694531877486
usd-coin,2023-08-21 11:15:26.245,1.000920020271486
usd-coin,2023-08-21 11:20:55.287,1.0006238060949044
usd-coin,2023-08-21 11:25:31.460,1.0004159252069473
usd-coin,2023-08-21 11:31:06.860,0.999847864089133
usd-coin,2023-08-21 11:35:36.313,1.0012001088477034
usd-coin,2023-08-21 11:41:02.715,1.000970168264846
usd-coin,2023-08-21 11:45:49.503,1.001090394352957
usd-coin,2023-08-21 11:51:07.129,1.0011114056454855
usd-coin,2023-08-21 11:55:04.182,1.0014543697082208
usd-coin,2023-08-21 12:00:15.667,1.000486857122657
usd-coin,2023-08-21 12:05:20.319,1.001435884945066
usd-coin,2023-08-21 12:10:58.924,1.000911514631897
usd-coin,2023-08-21 12:15:16.717,1.000268224274037
usd-coin,2023-08-21 12:20:30.870,1.0009288050521548
usd-coin,2023-08-21 12:25:19.170,1.0005217873264227
usd-coin,2023-08-21 12:30:18.609,1.0019319804520137
usd-coin,2023-08-21 12:34:58.499,1.0011324079833255
usd-coin,2023-08-21 12:40:49.215,1.0010463540538441
usd-coin,2023-08-21 12:45:26.722,1.0008669796829521
usd-coin,2023-08-21 12:50:46.193,1.0009543069638878
usd-coin,2023-08-21 12:55:22.395,1.000748196010009
usd-coin,2023-08-21 13:00:37.785,1.0007062189432625
usd-coin,2023-08-21 13:05:30.141,1.0007984565876846
usd-coin,2023-08-21 13:10:52.234,1.0003423894971155
usd-coin,2023-08-21 13:15:50.654,1.0005850165736496
usd-coin,2023-08-21 13:21:20.143,1.0005032797712432
usd-coin,2023-08-21 13:25:36.126,1.0007036773315987
usd-coin,2023-08-21 13:31:00.914,1.0006156824700254
usd-coin,2023-08-21 13:35:37.876,1.000847910604349
usd-coin,2023-08-21 13:40:35.621,1.0012639680290192
usd-coin,2023-08-21 13:45:23.950,1.0008295410723258
usd-coin,2023-08-21 13:50:45.261,1.0014512057840685
usd-coin,2023-08-21 13:55:19.391,1.0015379685901522
usd-coin,2023-08-21 14:00:57.718,1.0006255906396126
usd-coin,2023-08-21 14:05:24.645,1.000761917956417
usd-coin,2023-08-21 14:10:23.370,1.0009759164192675
usd-coin,2023-08-21 14:15:31.900,1.0004889650351811
usd-coin,2023-08-21 14:20:39.413,1.000104485956627
usd-coin,2023-08-21 14:25:27.984,1.001269614682227
usd-coin,2023-08-21 14:30:46.610,1.000995138568068
usd-coin,2023-08-21 14:35:23.704,1.0009139871097734
usd-coin,2023-08-21 14:41:02.448,1.0013943129770262
usd-coin,2023-08-21 14:45:50.583,1.000787345648684
usd-coin,2023-08-21 14:50:27.501,1.0004140138804802
usd-coin,2023-08-21 14:55:46.483,0.9999512290610894
usd-coin,2023-08-21 15:01:08.394,1.0004179453422324
usd-coin,2023-08-21 15:05:47.590,1.0012396831056576
usd-coin,2023-08-21 15:11:04.948,1.0003383652593674
usd-coin,2023-08-21 15:15:42.749,1.001174419009925
usd-coin,2023-08-21 15:20:20.124,1.0009260284871966
usd-coin,2023-08-21 15:25:10.074,1.0010924548445277
usd-coin,2023-08-21 15:30:29.506,1.002043887197943
usd-coin,2023-08-21 15:35:08.289,1.0021083155586392
usd-coin,2023-08-21 15:40:59.396,1.0004246644783414
usd-coin,2023-08-21 15:45:38.077,1.0003468638602153
usd-coin,2023-08-21 15:50:36.474,1.0006960940991383
usd-coin,2023-08-21 15:55:14.253,1.0005683485008423
usd-coin,2023-08-21 16:00:43.775,1.0008796200661616
usd-coin,2023-08-21 16:05:21.747,1.0012290629531087
usd-coin,2023-08-21 16:10:29.896,1.0010299146928106
usd-coin,2023-08-21 16:15:17.612,1.001460988143705
usd-coin,2023-08-21 16:20:25.759,1.001394636266743
usd-coin,2023-08-21 16:25:13.241,1.0008425343396343
usd-coin,2023-08-21 16:30:36.165,1.0010868301616809
usd-coin,2023-08-21 16:35:12.982,1.000766734011732
usd-coin,2023-08-21 16:40:11.646,0.9984426687484768
usd-coin,2023-08-21 16:45:20.694,0.9976631298335559
usd-coin,2023-08-21 16:50:41.394,1.0012192287152375
usd-coin,2023-08-21 16:55:16.979,1.001384963223806
usd-coin,2023-08-21 17:00:47.457,1.0013290745106942
usd-coin,2023-08-21 17:05:54.010,1.0013787732727233
usd-coin,2023-08-21 17:10:00.552,1.001706369517821
usd-coin,2023-08-21 17:14:58.539,1.0014438495058635
usd-coin,2023-08-21 17:19:57.681,1.0012970017715919
usd-coin,2023-08-21 17:24:56.897,1.001103908041823
usd-coin,2023-08-21 17:29:56.559,1.0008760233647953
usd-coin,2023-08-21 17:34:58.637,1.0009899735174705
usd-coin,2023-08-21 17:40:47.886,1.0011156446773566
usd-coin,2023-08-21 17:45:25.805,1.000616005403561
usd-coin,2023-08-21 17:50:44.439,1.0009434276593248
usd-coin,2023-08-21 17:55:30.485,1.000682529842881
usd-coin,2023-08-21 18:00:28.546,1.0009321226849983
usd-coin,2023-08-21 18:05:26.052,1.0011830647657323
usd-coin,2023-08-21 18:11:16.250,1.0008764569506947
usd-coin,2023-08-21 18:15:50.703,1.0009054008028067
usd-coin,2023-08-21 18:21:10.906,1.0012322342507964
usd-coin,2023-08-21 18:25:57.246,1.0010559793810505
usd-coin,2023-08-21 18:31:02.889,1.0011611239691256
usd-coin,2023-08-21 18:35:55.036,1.001369568739247
usd-coin,2023-08-21 18:41:00.277,1.000898793962158
usd-coin,2023-08-21 18:45:58.165,1.0010260749535476
usd-coin,2023-08-21 18:51:17.108,1.000435042535692
usd-coin,2023-08-21 18:55:54.837,1.00031630387263
usd-coin,2023-08-21 19:01:37.151,1.0008851209992697
usd-coin,2023-08-21 19:06:04.474,1.001069344262133
usd-coin,2023-08-21 19:11:01.905,1.0009207233138724
usd-coin,2023-08-21 19:16:10.205,1.0009401396290094
usd-coin,2023-08-21 19:21:31.918,1.0009614452951818
usd-coin,2023-08-21 19:26:05.802,1.0013896334863337
usd-coin,2023-08-21 19:31:34.090,1.0004706752318064
usd-coin,2023-08-21 19:36:12.305,1.0005288977133275
usd-coin,2023-08-21 19:41:00.160,1.0013084663841394
usd-coin,2023-08-21 19:45:59.328,1.0010741453083496
usd-coin,2023-08-21 19:51:20.526,1.0010821073634928
usd-coin,2023-08-21 19:55:57.905,1.0009462029753156
usd-coin,2023-08-21 20:01:34.802,1.0008703967837858
usd-coin,2023-08-21 20:06:02.421,1.0011049475924592
usd-coin,2023-08-21 20:11:10.879,1.0009550345490557
usd-coin,2023-08-21 20:15:59.195,1.000896601712724
usd-coin,2023-08-21 20:21:29.549,1.0014235637876172
usd-coin,2023-08-21 20:26:06.311,1.0018849439156352
usd-coin,2023-08-21 20:31:02.635,1.0005160799687192
usd-coin,2023-08-21 20:36:01.285,1.0012690839842708
usd-coin,2023-08-21 20:41:19.446,1.0017349492039567
usd-coin,2023-08-21 20:45:54.379,1.0017153473243194
usd-coin,2023-08-21 20:51:13.746,1.0009245006359144
usd-coin,2023-08-21 20:56:00.516,1.0009495595840945
usd-coin,2023-08-21 21:01:29.794,1.0003176154108664
usd-coin,2023-08-21 21:06:05.603,1.000229576389825
usd-coin,2023-08-21 21:11:22.275,1.0003509267755573
usd-coin,2023-08-21 21:15:48.789,1.000846484903535
usd-coin,2023-08-21 21:21:07.170,1.0014404339066423
usd-coin,2023-08-21 21:25:53.868,1.0016875197996
usd-coin,2023-08-21 21:31:17.604,1.0011120146805346
usd-coin,2023-08-21 21:36:05.307,1.001351519116396
usd-coin,2023-08-21 21:41:02.370,1.0011243137580328
usd-coin,2023-08-21 21:45:50.673,1.0013305268724844
usd-coin,2023-08-21 21:51:09.183,1.000743954779695
usd-coin,2023-08-21 21:55:49.224,1.0009382333096373
usd-coin,2023-08-21 22:01:07.691,1.0010270658692944
usd-coin,2023-08-21 22:05:56.686,1.0010276212935336
usd-coin,2023-08-21 22:11:04.901,1.0011153389799046
usd-coin,2023-08-21 22:15:52.309,1.0010887816988878
usd-coin,2023-08-21 22:21:01.126,1.0012508020677513
usd-coin,2023-08-21 22:25:57.727,1.001404595839621
usd-coin,2023-08-21 22:29:54.008,1.0009633529969504
usd-coin,2023-08-21 22:34:57.822,1.0005965494841136
usd-coin,2023-08-21 22:40:16.829,1.000900201680683
usd-coin,2023-08-21 22:45:24.076,1.0007839643947223
usd-coin,2023-08-21 22:50:32.292,1.0013425072177125
usd-coin,2023-08-21 22:55:20.610,1.001151052472597
usd-coin,2023-08-21 23:00:19.292,1.000826528789711
usd-coin,2023-08-21 23:05:38.738,1.0008304490667002
usd-coin,2023-08-21 23:09:56.602,1.001078648116913
usd-coin,2023-08-21 23:14:53.943,1.0009506233231507
usd-coin,2023-08-21 23:20:02.409,1.0008655734569616
usd-coin,2023-08-21 23:24:51.353,1.0009441429452257
usd-coin,2023-08-21 23:29:59.885,1.000818333037149
usd-coin,2023-08-21 23:35:53.537,1.0008606913024167
usd-coin,2023-08-21 23:40:10.004,1.0006755010765296
usd-coin,2023-08-21 23:45:00.330,1.000546412429986
usd-coin,2023-08-21 23:50:19.788,1.0007615638956888
usd-coin,2023-08-21 23:55:07.695,1.0007244149291945
usd-coin,2023-08-22 00:00:29.586,1.0013237509368726
usd-coin,2023-08-22 00:05:05.177,1.001077058784787
usd-coin,2023-08-22 00:10:03.861,1.0009786770068523
usd-coin,2023-08-22 00:15:02.681,1.0009740001841583
usd-coin,2023-08-22 00:20:09.913,1.0008377396292274
usd-coin,2023-08-22 00:25:11.246,1.0006544749275355
usd-coin,2023-08-22 00:30:19.173,1.0022748450007732
usd-coin,2023-08-22 00:35:18.755,1.0021430332880037
usd-coin,2023-08-22 00:40:07.535,1.0010619353666343
usd-coin,2023-08-22 00:45:49.271,1.0010032884625168
usd-coin,2023-08-22 00:50:55.999,1.0011415852172019
usd-coin,2023-08-22 00:55:23.532,1.001437824427794
usd-coin,2023-08-22 01:00:00.253,1.0016395300003866
usd-coin,2023-08-22 01:04:58.888,1.0009960704534189
usd-coin,2023-08-22 01:09:56.302,1.000827679179725
usd-coin,2023-08-22 01:14:53.342,1.0010584178521578
usd-coin,2023-08-22 01:19:59.933,1.0007693108961064
usd-coin,2023-08-22 01:25:31.893,1.0017365414797499
usd-coin,2023-08-22 01:30:47.124,1.0012068460828631
usd-coin,2023-08-22 01:35:21.914,1.000918333805608
usd-coin,2023-08-22 01:40:53.093,1.0008831315130655
usd-coin,2023-08-22 01:45:39.079,1.0012712796029302
usd-coin,2023-08-22 01:51:09.260,1.0005988109135475
usd-coin,2023-08-22 01:55:46.770,1.0012451869418233
usd-coin,2023-08-22 02:00:35.838,1.0010760203929228
usd-coin,2023-08-22 02:05:07.160,1.000995833621965
usd-coin,2023-08-22 02:10:14.534,1.0004724669329235
usd-coin,2023-08-22 02:15:11.470,1.0006686563825231
usd-coin,2023-08-22 02:20:22.712,1.0010468998334117
usd-coin,2023-08-22 02:25:08.134,1.0011383168361767
usd-coin,2023-08-22 02:30:58.168,1.0008050052282702
usd-coin,2023-08-22 02:35:26.636,1.0010159556346256
usd-coin,2023-08-22 02:40:43.724,1.0017787569212728
usd-coin,2023-08-22 02:45:30.048,1.0007573880691534
usd-coin,2023-08-22 02:50:53.461,1.000972705069722
usd-coin,2023-08-22 02:55:40.388,1.0007210262413342
usd-coin,2023-08-22 03:00:41.215,1.0010248790226208
usd-coin,2023-08-22 03:05:39.345,1.0011400127364278
usd-coin,2023-08-22 03:10:58.405,1.0010924935721628
usd-coin,2023-08-22 03:15:36.409,1.0011125108951242
usd-coin,2023-08-22 03:20:55.041,1.0005191961633009
usd-coin,2023-08-22 03:25:30.619,1.0005151684145437
usd-coin,2023-08-22 03:30:30.882,1.0010601956585454
usd-coin,2023-08-22 03:35:27.304,1.0006827768123208
usd-coin,2023-08-22 03:41:08.467,1.000550547868581
usd-coin,2023-08-22 03:45:16.168,1.0005667347692162
usd-coin,2023-08-22 03:50:24.125,1.000553962993195
usd-coin,2023-08-22 03:55:11.019,1.0008776698331145
usd-coin,2023-08-22 04:00:46.773,1.0008694590635192
usd-coin,2023-08-22 04:05:19.141,1.001069862294608
usd-coin,2023-08-22 04:10:09.689,1.0010131411482994
usd-coin,2023-08-22 04:15:10.617,1.001134373773733
usd-coin,2023-08-22 04:20:23.110,1.0009929303267624
usd-coin,2023-08-22 04:25:11.136,1.0011661808803909
usd-coin,2023-08-22 04:30:33.707,1.000869457614526
usd-coin,2023-08-22 04:35:36.774,1.0010074689931676
usd-coin,2023-08-22 04:40:13.983,1.0013225329429059
usd-coin,2023-08-22 04:45:11.236,1.0011213641239078
usd-coin,2023-08-22 04:50:19.126,1.001595589719709
usd-coin,2023-08-22 04:55:05.915,1.0012978660058678
usd-coin,2023-08-22 05:00:13.232,1.0006405386232107
usd-coin,2023-08-22 05:05:12.966,1.0007734439470488
usd-coin,2023-08-22 05:10:11.012,1.0010445076188228
usd-coin,2023-08-22 05:15:10.572,1.000730623052433
usd-coin,2023-08-22 05:20:19.589,1.0009312527929966
usd-coin,2023-08-22 05:25:07.023,1.0012839282135597
usd-coin,2023-08-22 05:30:25.620,1.0010041618114625
usd-coin,2023-08-22 05:35:09.143,1.0008823668837419
usd-coin,2023-08-22 05:40:32.672,1.0008919016187945
usd-coin,2023-08-22 05:45:28.546,1.0010157215146396
usd-coin,2023-08-22 05:50:36.779,1.0010617791214105
usd-coin,2023-08-22 05:55:35.242,1.0009436427567706
usd-coin,2023-08-22 06:00:45.418,1.0009592354361903
usd-coin,2023-08-22 06:05:00.037,1.001032526571486
usd-coin,2023-08-22 06:09:58.173,1.001287588443017
usd-coin,2023-08-22 06:15:07.330,1.0009893257331934
usd-coin,2023-08-22 06:19:54.211,1.001287733828077
usd-coin,2023-08-22 06:24:51.823,1.0009778406993113
usd-coin,2023-08-22 06:29:59.846,1.000953640590494
usd-coin,2023-08-22 06:34:58.489,1.0010679322359042
usd-coin,2023-08-22 06:40:06.946,1.000946615861351
usd-coin,2023-08-22 06:45:06.379,1.0010279798597905
usd-coin,2023-08-22 06:50:16.214,1.0011459670794867
usd-coin,2023-08-22 06:55:02.475,1.0011147275769596
usd-coin,2023-08-22 07:00:11.088,1.0011276827243722
usd-coin,2023-08-22 07:04:58.366,1.001206547287921
usd-coin,2023-08-22 07:10:06.511,1.0012034824097091
usd-coin,2023-08-22 07:15:03.517,1.0012539962923341
usd-coin,2023-08-22 07:20:12.125,1.0011130655323768
usd-coin,2023-08-22 07:25:09.850,1.0008636607220633
usd-coin,2023-08-22 07:30:33.319,1.0009452389104088
usd-coin,2023-08-22 07:35:39.509,1.0010371187739726
usd-coin,2023-08-22 07:40:25.300,1.0012905957127052
usd-coin,2023-08-22 07:45:42.662,1.001147927663233
usd-coin,2023-08-22 07:51:00.465,1.0006989004994702
usd-coin,2023-08-22 07:55:06.840,1.0007749773897747
usd-coin,2023-08-22 08:00:28.071,1.000692148662955
usd-coin,2023-08-22 08:05:11.241,1.0020731503379496
usd-coin,2023-08-22 08:10:09.611,1.0009876410952834
usd-coin,2023-08-22 08:15:28.775,1.0016388028279137
usd-coin,2023-08-22 08:20:06.899,1.000948766644223
usd-coin,2023-08-22 08:25:07.554,1.001434038304892
usd-coin,2023-08-22 08:30:28.843,1.0007215954288897
usd-coin,2023-08-22 08:34:58.892,1.0012176730265752
usd-coin,2023-08-22 08:40:39.629,1.0013859797865414
usd-coin,2023-08-22 08:45:28.058,1.0021984638617136
usd-coin,2023-08-22 08:50:57.520,1.001302618209086
usd-coin,2023-08-22 08:55:35.720,1.0005429787497364
usd-coin,2023-08-22 09:01:13.046,1.0006221017254215
usd-coin,2023-08-22 09:05:42.429,1.0009703457078774
usd-coin,2023-08-22 09:10:41.444,1.00047670829839
usd-coin,2023-08-22 09:15:39.554,1.0013409908201751
usd-coin,2023-08-22 09:20:57.731,1.001321903787789
usd-coin,2023-08-22 09:25:03.789,1.0014790053333074
usd-coin,2023-08-22 09:30:24.408,1.0018802532514433
usd-coin,2023-08-22 09:35:23.426,1.0021508174145846
staked-ether,2023-08-21 09:40:36.637,2779144.368846997
staked-ether,2023-08-21 09:45:33.119,2782277.9549478004
staked-ether,2023-08-21 09:51:00.753,2781507.342323945
staked-ether,2023-08-21 09:55:31.524,2781237.694991624
staked-ether,2023-08-21 10:00:57.288,2781896.391684396
staked-ether,2023-08-21 10:05:36.293,2781248.7196196276
staked-ether,2023-08-21 10:10:47.207,2781738.2495362936
staked-ether,2023-08-21 10:15:28.199,2778265.6948114177
staked-ether,2023-08-21 10:21:20.393,2777091.147485642
staked-ether,2023-08-21 10:25:40.727,2769244.1507857023
staked-ether,2023-08-21 10:30:54.937,2752120.472984496
staked-ether,2023-08-21 10:35:39.691,2751058.8294796348
staked-ether,2023-08-21 10:40:52.999,2753437.4836796517
staked-ether,2023-08-21 10:45:47.321,2758137.2759407014
staked-ether,2023-08-21 10:51:07.030,2752466.6540009677
staked-ether,2023-08-21 10:55:41.716,2751220.2161130127
staked-ether,2023-08-21 11:00:40.297,2754928.4132595696
staked-ether,2023-08-21 11:04:53.564,2750660.5244820635
staked-ether,2023-08-21 11:10:43.840,2753986.4904562454
staked-ether,2023-08-21 11:15:42.697,2753848.9771006326
staked-ether,2023-08-21 11:21:06.162,2754594.106500845
staked-ether,2023-08-21 11:25:24.213,2753827.725409205
staked-ether,2023-08-21 11:31:20.218,2755816.523155642
staked-ether,2023-08-21 11:35:37.626,2757184.132645647
staked-ether,2023-08-21 11:41:01.645,2756382.9574599075
staked-ether,2023-08-21 11:45:38.640,2755872.8669424457
staked-ether,2023-08-21 11:50:59.262,2755568.821392764
staked-ether,2023-08-21 11:55:39.268,2758682.724728366
staked-ether,2023-08-21 12:01:05.411,2756999.429108437
staked-ether,2023-08-21 12:05:40.960,2756843.6970380014
staked-ether,2023-08-21 12:11:04.745,2755286.244158041
staked-ether,2023-08-21 12:15:45.149,2756415.673266948
staked-ether,2023-08-21 12:21:04.707,2755653.755395171
staked-ether,2023-08-21 12:25:24.554,2754719.08750381
staked-ether,2023-08-21 12:30:50.335,2759899.7728259
staked-ether,2023-08-21 12:35:26.457,2761752.1777102496
staked-ether,2023-08-21 12:40:50.313,2760518.2707357327
staked-ether,2023-08-21 12:46:18.313,2762146.154563874
staked-ether,2023-08-21 12:51:28.376,2761804.876481517
staked-ether,2023-08-21 12:56:13.168,2761691.450867281
staked-ether,2023-08-21 13:01:33.026,2762633.718272564
staked-ether,2023-08-21 13:06:19.018,2762427.3231393765
staked-ether,2023-08-21 13:11:30.621,2761830.8072416233
staked-ether,2023-08-21 13:16:07.025,2762556.734689486
staked-ether,2023-08-21 13:21:37.148,2763160.270819524
staked-ether,2023-08-21 13:26:09.729,2763193.6346095493
staked-ether,2023-08-21 13:31:28.233,2763421.6630617566
staked-ether,2023-08-21 13:35:59.008,2766819.9682217063
staked-ether,2023-08-21 13:41:27.877,2766310.480897482
staked-ether,2023-08-21 13:45:00.221,2766216.2230663453
staked-ether,2023-08-21 13:50:03.758,2767629.550746736
staked-ether,2023-08-21 13:54:56.721,2767284.255032493
staked-ether,2023-08-21 13:59:53.766,2766617.988050306
staked-ether,2023-08-21 14:05:01.541,2765216.4569458384
staked-ether,2023-08-21 14:09:54.797,2766561.796126251
staked-ether,2023-08-21 14:14:59.300,2767411.055693551
staked-ether,2023-08-21 14:19:58.672,2766216.290913757
staked-ether,2023-08-21 14:24:46.474,2766691.7461631843
staked-ether,2023-08-21 14:29:56.199,2770448.5432256577
staked-ether,2023-08-21 14:34:24.431,2768923.471105463
staked-ether,2023-08-21 14:39:48.334,2770772.6592341443
staked-ether,2023-08-21 14:45:46.878,2774377.4712567218
staked-ether,2023-08-21 14:50:13.719,2776245.421214114
staked-ether,2023-08-21 14:55:24.187,2773583.2850128524
staked-ether,2023-08-21 15:00:24.727,2771773.3825065224
staked-ether,2023-08-21 15:05:20.845,2777838.1779213953
staked-ether,2023-08-21 15:10:41.722,2776666.4325303184
staked-ether,2023-08-21 15:15:24.428,2777141.055996479
staked-ether,2023-08-21 15:20:45.463,2775652.2765447972
staked-ether,2023-08-21 15:25:18.820,2775376.3620159565
staked-ether,2023-08-21 15:30:45.114,2777224.310144434
staked-ether,2023-08-21 15:35:12.695,2779389.6344361287
staked-ether,2023-08-21 15:40:22.603,2778008.5470512277
staked-ether,2023-08-21 15:45:24.558,2777760.1647864473
staked-ether,2023-08-21 15:50:46.873,2775930.246867729
staked-ether,2023-08-21 15:55:21.791,2775308.393236655
staked-ether,2023-08-21 16:00:39.692,2775529.326583922
staked-ether,2023-08-21 16:05:29.621,2776683.444420891
staked-ether,2023-08-21 16:10:34.953,2775922.1308495416
staked-ether,2023-08-21 16:15:25.126,2776455.5228431835
staked-ether,2023-08-21 16:20:40.734,2774874.3364385287
staked-ether,2023-08-21 16:25:57.404,2773120.74045377
staked-ether,2023-08-21 16:30:35.489,2771684.109741299
staked-ether,2023-08-21 16:35:27.023,2772373.032816158
staked-ether,2023-08-21 16:40:41.449,2772406.2124575973
staked-ether,2023-08-21 16:45:19.028,2773354.4623873523
staked-ether,2023-08-21 16:50:46.870,2780599.328950083
staked-ether,2023-08-21 16:55:35.551,2778897.888647067
staked-ether,2023-08-21 17:01:14.739,2778946.5865294174
staked-ether,2023-08-21 17:05:39.990,2778795.3298745234
staked-ether,2023-08-21 17:10:40.097,2780501.066053956
staked-ether,2023-08-21 17:15:19.586,2780165.3335832306
staked-ether,2023-08-21 17:21:00.284,2780064.8031417173
staked-ether,2023-08-21 17:25:38.401,2776805.08895572
staked-ether,2023-08-21 17:31:07.408,2774398.3197689448
staked-ether,2023-08-21 17:35:30.587,2774477.2872989
staked-ether,2023-08-21 17:41:05.965,2773194.0795817734
staked-ether,2023-08-21 17:45:35.575,2770773.3846010724
staked-ether,2023-08-21 17:50:56.854,2772923.9728872925
staked-ether,2023-08-21 17:55:21.958,2772609.5933665074
staked-ether,2023-08-21 18:00:38.573,2771358.1632128516
staked-ether,2023-08-21 18:05:41.390,2771030.7055822425
staked-ether,2023-08-21 18:10:55.176,2770375.3070092103
staked-ether,2023-08-21 18:15:37.482,2770247.971527001
staked-ether,2023-08-21 18:20:58.253,2769350.8151323018
staked-ether,2023-08-21 18:25:35.409,2770073.9943292653
staked-ether,2023-08-21 18:30:54.993,2768317.7063011453
staked-ether,2023-08-21 18:35:54.478,2769189.106586392
staked-ether,2023-08-21 18:41:04.410,2768031.266531307
staked-ether,2023-08-21 18:45:52.093,2768370.131770676
staked-ether,2023-08-21 18:51:07.104,2768507.577427845
staked-ether,2023-08-21 18:55:43.788,2768624.7396543613
staked-ether,2023-08-21 19:01:22.257,2769086.454071519
staked-ether,2023-08-21 19:06:00.841,2770115.829204917
staked-ether,2023-08-21 19:10:37.185,2769793.638582902
staked-ether,2023-08-21 19:15:53.151,2769360.8961515264
staked-ether,2023-08-21 19:21:20.956,2770422.5582254217
staked-ether,2023-08-21 19:25:48.091,2768482.9974547233
staked-ether,2023-08-21 19:31:28.430,2767224.126210089
staked-ether,2023-08-21 19:35:53.553,2769263.9933532453
staked-ether,2023-08-21 19:40:44.926,2769279.957987431
staked-ether,2023-08-21 19:45:39.831,2769704.657237093
staked-ether,2023-08-21 19:51:02.578,2769890.8431008053
staked-ether,2023-08-21 19:55:35.640,2768855.1320210896
staked-ether,2023-08-21 20:01:17.370,2768559.0634394875
staked-ether,2023-08-21 20:05:49.499,2769765.1598744784
staked-ether,2023-08-21 20:10:59.205,2768656.844413331
staked-ether,2023-08-21 20:15:48.558,2769432.8373834975
staked-ether,2023-08-21 20:21:15.864,2767902.603748059
staked-ether,2023-08-21 20:25:20.856,2768116.831072131
staked-ether,2023-08-21 20:30:57.002,2769989.8093660395
staked-ether,2023-08-21 20:35:50.887,2768399.2196308984
staked-ether,2023-08-21 20:41:07.143,2768007.789045839
staked-ether,2023-08-21 20:45:41.825,2767165.6650292845
staked-ether,2023-08-21 20:51:02.918,2764368.5014988743
staked-ether,2023-08-21 20:55:39.120,2764019.4026023797
staked-ether,2023-08-21 21:01:17.048,2763663.2890506415
staked-ether,2023-08-21 21:05:41.462,2763567.349507884
staked-ether,2023-08-21 21:11:07.201,2763571.8102416163
staked-ether,2023-08-21 21:15:46.858,2763434.5108534093
staked-ether,2023-08-21 21:20:52.283,2766718.810862385
staked-ether,2023-08-21 21:25:30.817,2768547.1470317855
staked-ether,2023-08-21 21:31:00.019,2768215.2856650623
staked-ether,2023-08-21 21:35:44.166,2769186.568632808
staked-ether,2023-08-21 21:40:56.377,2769058.652837674
staked-ether,2023-08-21 21:45:39.610,2769220.0798366177
staked-ether,2023-08-21 21:51:06.402,2766818.0155351427
staked-ether,2023-08-21 21:55:28.960,2764781.9497349956
staked-ether,2023-08-21 22:00:51.666,2764873.3462858726
staked-ether,2023-08-21 22:05:50.601,2764802.4312850256
staked-ether,2023-08-21 22:10:55.931,2764954.264430927
staked-ether,2023-08-21 22:15:41.248,2765364.173514339
staked-ether,2023-08-21 22:20:53.105,2765350.408649542
staked-ether,2023-08-21 22:25:29.975,2764910.3107154965
staked-ether,2023-08-21 22:30:55.922,2764562.99961965
staked-ether,2023-08-21 22:35:39.434,2761059.5898653655
staked-ether,2023-08-21 22:40:48.819,2762472.501242645
staked-ether,2023-08-21 22:45:47.046,2762362.05747999
staked-ether,2023-08-21 22:50:47.198,2764088.558647679
staked-ether,2023-08-21 22:55:32.688,2763578.729694418
staked-ether,2023-08-21 23:01:00.066,2764465.954351326
staked-ether,2023-08-21 23:05:40.502,2763789.156629223
staked-ether,2023-08-21 23:10:53.447,2764095.9443876105
staked-ether,2023-08-21 23:15:39.198,2763877.698324977
