Fecha,Precio
2021-09-21 06:04:30.884,42685.87769322545
2021-09-21 07:02:37.218,42956.43196133235
2021-09-21 08:04:28.211,43574.79557216792
2021-09-21 09:08:21.083,43365.65037813085
2021-09-21 10:06:18.514,43254.94697126729
2021-09-21 11:04:34.508,43645.260006918186
2021-09-21 12:02:25.348,43457.35953413674
2021-09-21 13:03:17.783,43383.65653359193
2021-09-21 14:03:42.532,43304.99855339429
2021-09-21 15:04:52.104,42393.01730028641
2021-09-21 16:03:45.734,43164.455269198595
2021-09-21 17:01:57.592,42569.31912514665
2021-09-21 18:04:30.591,41585.94928004626
2021-09-21 19:03:38.027,42311.2891122657
2021-09-21 20:01:33.696,42160.87148126717
2021-09-21 21:04:01.072,40902.94847836109
2021-09-21 22:04:37.611,41686.152886148295
2021-09-21 23:09:10.587,40639.95280512273
2021-09-22 00:03:58.489,40554.38379228072
2021-09-22 01:18:52.222,41794.7144288495
2021-09-22 02:04:17.052,42304.3556965829
2021-09-22 03:00:58.853,42161.358703177146
2021-09-22 04:08:45.920,42116.09935596237
2021-09-22 05:01:16.960,41980.086972005374
2021-09-22 06:04:56.471,42001.3532520263
2021-09-22 07:03:18.149,42351.73034183574
2021-09-22 08:03:30.776,42913.52664515141
2021-09-22 09:00:53.067,42417.41460858455
2021-09-22 10:05:33.741,42456.20525943924
2021-09-22 11:03:24.512,42117.04074889203
2021-09-22 12:09:09.640,42061.21068933014
2021-09-22 13:01:42.902,42275.32766729979
2021-09-22 14:03:29.529,42362.672340094505
2021-09-22 15:08:18.532,42514.543796509075
2021-09-22 16:04:25.880,43322.04053273302
2021-09-22 17:04:44.052,43461.6671195924
2021-09-22 18:04:51.916,43340.558985771604
2021-09-22 19:09:35.606,43207.64225801049
2021-09-22 20:07:24.348,43501.51374321222
2021-09-22 21:09:08.376,43417.665765303114
2021-09-22 22:03:59.459,43232.03984403921
2021-09-22 23:02:20.731,43583.393706651696
2021-09-23 00:08:19.210,43602.016388122596
2021-09-23 01:04:38.084,43203.16596444922
2021-09-23 02:07:03.604,43832.1788310668
2021-09-23 03:09:06.227,43705.42182230742
2021-09-23 04:02:35.522,44048.27702407887
2021-09-23 05:03:27.541,44100.70842850083
2021-09-23 06:03:40.524,43985.04005630545
2021-09-23 07:04:28.593,44323.02096130352
2021-09-23 08:02:00.840,44328.69754648467
2021-09-23 09:00:28.070,44033.66154289334
2021-09-23 10:07:56.366,44138.82052565484
2021-09-23 11:03:51.587,43935.53596186918
2021-09-23 12:04:29.100,43631.95122585565
2021-09-23 13:07:35.212,43682.930011469274
2021-09-23 14:03:00.793,44236.62120536244
2021-09-23 15:11:52.712,44331.57958755895
2021-09-23 16:09:25.544,43933.485919765
2021-09-23 17:09:28.494,44059.26399222565
2021-09-23 18:08:21.386,45026.37474527883
2021-09-23 19:03:32.880,44850.471473872465
2021-09-23 20:09:37.015,44890.33456899873
2021-09-23 21:08:43.995,44838.50545905689
2021-09-23 22:07:57.864,44876.17888504732
2021-09-23 23:03:04.216,45167.71370320127
2021-09-24 00:09:00.825,44990.29733790286
2021-09-24 01:22:11.877,44828.25858311178
2021-09-24 02:03:22.321,44741.74333699415
2021-09-24 03:03:20.015,44510.79626539845
2021-09-24 04:03:49.561,44386.630187273506
2021-09-24 05:03:51.323,44382.81669259921
2021-09-24 06:11:10.329,44330.68641664942
2021-09-24 07:01:08.559,44306.117732057784
2021-09-24 08:11:28.723,45083.06445479632
2021-09-24 09:07:48.976,44464.921704832115
2021-09-24 10:06:35.855,42622.338831300534
2021-09-24 11:02:02.344,42213.168577599194
2021-09-24 12:05:46.904,41518.44066650331
2021-09-24 13:04:05.339,41040.874377452266
2021-09-24 14:04:18.539,41926.914990883604
2021-09-24 15:04:52.213,42570.532866201036
2021-09-24 16:04:13.091,41818.62952845138
2021-09-24 17:01:24.290,42339.87094021984
2021-09-24 18:03:34.108,42085.9730484026
2021-09-24 19:02:00.639,42245.51796323609
2021-09-24 20:04:19.138,42399.21614575606
2021-09-24 21:03:46.515,43118.74286157322
2021-09-24 22:08:46.621,43040.24136972522
2021-09-24 23:04:57.079,43185.54008852932
2021-09-25 00:02:00.896,42865.02476466266
2021-09-25 01:03:28.543,42829.338520909936
2021-09-25 02:08:37.222,42602.50322853938
2021-09-25 03:00:21.049,42516.183213851924
2021-09-25 04:05:23.018,42819.170280430946
2021-09-25 05:02:59.159,42837.70859510352
2021-09-25 06:03:55.519,42694.89917085877
2021-09-25 07:07:30.332,42863.703031537414
2021-09-25 08:03:57.780,42535.1961264815
2021-09-25 09:04:34.770,42326.79796511596
2021-09-25 10:00:33.053,42754.01706586941
2021-09-25 11:07:17.255,42694.5426788561
2021-09-25 12:04:35.768,42575.279305462514
2021-09-25 13:07:21.682,42446.42530462917
2021-09-25 14:00:29.241,42659.80593565454
2021-09-25 15:09:39.987,42450.07771013847
2021-09-25 16:00:15.675,42806.42500235675
2021-09-25 17:03:02.555,42764.53200131598
2021-09-25 18:06:23.971,42757.124424669055
2021-09-25 19:12:00.819,42701.759003772255
2021-09-25 20:08:01.843,42769.76987470343
2021-09-25 21:04:18.771,42869.3576018896
2021-09-25 22:07:50.289,42835.78302127842
2021-09-25 23:03:36.162,42891.64583522206
2021-09-26 00:07:09.394,42777.716224002696
2021-09-26 01:00:10.975,42434.13140658143
2021-09-26 02:03:09.733,42307.98645830627
2021-09-26 03:01:58.435,42212.33715315647
2021-09-26 04:02:24.734,42190.71253966418
2021-09-26 05:03:08.224,42418.35444896714
2021-09-26 06:00:28.583,42215.663179682924
2021-09-26 07:02:48.509,42088.342988002136
