Criptomoneda,Fecha,Precio,Mercado,Volumen,Año,Mes,Mes_Nombre,Día,Día_Semana,Hora
the-sandbox,2022-01-31 19:00:00,4.121518704791427,3811617303.4422255,1142396101.693272,2022,1,01 Enero,31,1 Lunes,19
the-sandbox,2022-02-01 19:00:00,4.0049768026347135,3704214105.107097,677455059.8283621,2022,2,02 Febrero,1,2 Martes,19
the-sandbox,2022-02-02 19:00:00,3.7009991000054114,3413740810.1873517,613098418.6539005,2022,2,02 Febrero,2,3 Miércoles,19
the-sandbox,2022-02-03 19:00:00,3.6910092728017236,3390814827.37313,617958515.9327781,2022,2,02 Febrero,3,4 Jueves,19
the-sandbox,2022-02-04 19:00:00,4.03025820581785,3704555445.381867,717002092.2514741,2022,2,02 Febrero,4,5 Viernes,19
the-sandbox,2022-02-05 19:00:00,4.3840979860376805,4084596723.855218,1290387663.3091855,2022,2,02 Febrero,5,6 Sábado,19
the-sandbox,2022-02-06 19:00:00,4.675751585627429,4342984420.563869,1200152174.8668911,2022,2,02 Febrero,6,7 Domingo,19
the-sandbox,2022-02-07 19:00:00,4.700717039514542,4355396674.186764,976506671.094946,2022,2,02 Febrero,7,1 Lunes,19
the-sandbox,2022-02-08 19:00:00,4.833026036713006,4977939606.158879,1172776366.2731724,2022,2,02 Febrero,8,2 Martes,19
the-sandbox,2022-02-09 19:00:00,4.719626430433782,4891653367.628456,846688924.5037844,2022,2,02 Febrero,9,3 Miércoles,19
the-sandbox,2022-02-10 19:00:00,4.426785171076426,4583021250.002263,925232742.7589195,2022,2,02 Febrero,10,4 Jueves,19
the-sandbox,2022-02-11 19:00:00,4.221180389258128,4343586855.463512,697365016.3327149,2022,2,02 Febrero,11,5 Viernes,19
the-sandbox,2022-02-12 19:00:00,4.2358376221972325,4394311840.73383,753593289.8686142,2022,2,02 Febrero,12,6 Sábado,19
the-sandbox,2022-02-13 19:00:00,4.10484201045722,4272341990.299133,448140678.3641249,2022,2,02 Febrero,13,7 Domingo,19
the-sandbox,2022-02-14 19:00:00,4.044886674640184,4286588937.426325,614274094.9110718,2022,2,02 Febrero,14,1 Lunes,19
the-sandbox,2022-02-15 19:00:00,4.409749530836003,4694768150.743689,782599988.220724,2022,2,02 Febrero,15,2 Martes,19
the-sandbox,2022-02-16 19:00:00,4.197377780711133,4597651262.229498,774637515.921499,2022,2,02 Febrero,16,3 Miércoles,19
the-sandbox,2022-02-17 19:00:00,3.75831164669024,4091724280.912513,759634043.8137248,2022,2,02 Febrero,17,4 Jueves,19
the-sandbox,2022-02-18 19:00:00,3.632654191960849,3958247880.091035,588390503.6784279,2022,2,02 Febrero,18,5 Viernes,19
the-sandbox,2022-02-19 19:00:00,3.5248986170041365,3829365881.043378,450279725.7325107,2022,2,02 Febrero,19,6 Sábado,19
the-sandbox,2022-02-20 19:00:00,3.2251185493472208,3533605203.810778,575984315.5991832,2022,2,02 Febrero,20,7 Domingo,19
the-sandbox,2022-02-21 19:00:00,2.9234239634128936,3192766467.523485,932109087.2332218,2022,2,02 Febrero,21,1 Lunes,19
the-sandbox,2022-02-22 19:00:00,3.1778779750664854,3457863847.7252655,849483956.4217688,2022,2,02 Febrero,22,2 Martes,19
the-sandbox,2022-02-23 19:00:00,3.0177823363066327,3297551105.2423596,781761698.1608238,2022,2,02 Febrero,23,3 Miércoles,19
the-sandbox,2022-02-24 19:00:00,3.0408508175261897,3305597354.129576,1237397492.49126,2022,2,02 Febrero,24,4 Jueves,19
the-sandbox,2022-02-25 19:00:00,3.182798656794369,3470483551.3446875,846775933.0707672,2022,2,02 Febrero,25,5 Viernes,19
the-sandbox,2022-02-26 19:00:00,3.104788767277588,3374459320.9537334,568778133.9700497,2022,2,02 Febrero,26,6 Sábado,19
the-sandbox,2022-02-27 19:00:00,2.9294830440160946,3185943912.224799,691550534.2158766,2022,2,02 Febrero,27,7 Domingo,19
the-sandbox,2022-02-28 19:00:00,3.210828172479068,3605943452.9585795,773890163.1736279,2022,2,02 Febrero,28,1 Lunes,19
the-sandbox,2022-03-01 19:00:00,3.3706633692174317,3788674992.032361,1110503854.1107564,2022,3,03 Marzo,1,2 Martes,19
the-sandbox,2022-03-02 19:00:00,3.286574393017002,3697336934.1575637,897134039.6321316,2022,3,03 Marzo,2,3 Miércoles,19
the-sandbox,2022-03-03 19:00:00,3.14918654659094,3547438855.0506907,691467989.754297,2022,3,03 Marzo,3,4 Jueves,19
the-sandbox,2022-03-04 19:00:00,2.9213651151002886,3289593189.40667,587407236.6559014,2022,3,03 Marzo,4,5 Viernes,19
the-sandbox,2022-03-05 19:00:00,3.0226498704828098,3396164414.4942203,371696946.6672397,2022,3,03 Marzo,5,6 Sábado,19
the-sandbox,2022-03-06 19:00:00,2.863622787668,3221160949.9110193,341905580.4543319,2022,3,03 Marzo,6,7 Domingo,19
the-sandbox,2022-03-07 19:00:00,2.792719189280768,3134181133.371649,478999486.5306227,2022,3,03 Marzo,7,1 Lunes,19
the-sandbox,2022-03-08 19:00:00,2.823224799249603,3179822051.155846,370910920.5984664,2022,3,03 Marzo,8,2 Martes,19
the-sandbox,2022-03-09 19:00:00,2.966291663665587,3338085633.1213474,419274697.5688432,2022,3,03 Marzo,9,3 Miércoles,19
the-sandbox,2022-03-10 19:00:00,2.83560138215396,3195567902.8776712,350562940.94391066,2022,3,03 Marzo,10,4 Jueves,19
the-sandbox,2022-03-11 19:00:00,2.7826859082581277,3140456960.838691,293274257.3512962,2022,3,03 Marzo,11,5 Viernes,19
the-sandbox,2022-03-12 19:00:00,2.78853052780289,3141199046.0159,193658866.84877583,2022,3,03 Marzo,12,6 Sábado,19
the-sandbox,2022-03-13 19:00:00,2.728323302014768,3061897078.739992,355811640.940457,2022,3,03 Marzo,13,7 Domingo,19
the-sandbox,2022-03-14 19:00:00,2.7500241626625033,3087152309.0390105,300354501.4584279,2022,3,03 Marzo,14,1 Lunes,19
the-sandbox,2022-03-15 19:00:00,2.737116265514149,3084147466.6654406,258110628.60966,2022,3,03 Marzo,15,2 Martes,19
the-sandbox,2022-03-16 19:00:00,3.2413760005906047,3545961450.452194,1191911596.9011905,2022,3,03 Marzo,16,3 Miércoles,19
the-sandbox,2022-03-17 19:00:00,3.224115257217082,3689820671.6799984,991746613.2679406,2022,3,03 Marzo,17,4 Jueves,19
the-sandbox,2022-03-18 19:00:00,3.2128581720705722,3678836694.3471127,649484170.4514178,2022,3,03 Marzo,18,5 Viernes,19
the-sandbox,2022-03-19 19:00:00,3.231926879951329,3690437622.651648,599801753.7534182,2022,3,03 Marzo,19,6 Sábado,19
the-sandbox,2022-03-20 19:00:00,3.0924716194363686,3529128172.3371406,362570689.1118972,2022,3,03 Marzo,20,7 Domingo,19
the-sandbox,2022-03-21 19:00:00,3.082106948231956,3514413487.5194488,410207621.270701,2022,3,03 Marzo,21,1 Lunes,19
the-sandbox,2022-03-22 19:00:00,3.1184117575853145,3557451521.283606,413060318.37678796,2022,3,03 Marzo,22,2 Martes,19
the-sandbox,2022-03-23 19:00:00,3.304215654672587,3773052984.084908,680381814.9033995,2022,3,03 Marzo,23,3 Miércoles,19
the-sandbox,2022-03-24 19:00:00,3.4359580906080973,3922319631.3777623,992802065.2759837,2022,3,03 Marzo,24,4 Jueves,19
the-sandbox,2022-03-25 19:00:00,3.3617074395103264,3839300486.0400352,700662898.9668394,2022,3,03 Marzo,25,5 Viernes,19
the-sandbox,2022-03-26 19:00:00,3.3877130101710797,3865984208.4749002,301097105.63309693,2022,3,03 Marzo,26,6 Sábado,19
the-sandbox,2022-03-27 19:00:00,3.5487923927479503,4085835466.6240716,493630008.08958036,2022,3,03 Marzo,27,7 Domingo,19
the-sandbox,2022-03-28 19:00:00,3.451975552539811,4007227822.47101,709852661.804594,2022,3,03 Marzo,28,1 Lunes,19
the-sandbox,2022-03-29 19:00:00,3.5003540620844,4016114110.3708863,642629340.8979163,2022,3,03 Marzo,29,2 Martes,19
the-sandbox,2022-03-30 19:00:00,3.533591976229998,4072476038.644001,643251384.979681,2022,3,03 Marzo,30,3 Miércoles,19
the-sandbox,2022-03-31 19:00:00,3.4000345421565537,3896068765.980231,1073026728.2462025,2022,3,03 Marzo,31,4 Jueves,19
the-sandbox,2022-04-01 19:00:00,3.5126101849952214,4073047426.8388376,711697625.6884394,2022,4,04 Abril,1,5 Viernes,19
the-sandbox,2022-04-02 19:00:00,3.454513532897289,4005305914.951564,775209237.7489802,2022,4,04 Abril,2,6 Sábado,19
the-sandbox,2022-04-03 19:00:00,3.5359354617469996,4091789295.6695247,498926710.3101369,2022,4,04 Abril,3,7 Domingo,19
the-sandbox,2022-04-04 19:00:00,3.4753723456646357,4022685701.3028426,542585873.763204,2022,4,04 Abril,4,1 Lunes,19
the-sandbox,2022-04-05 19:00:00,3.3401183602287174,3881706942.6235704,417877095.0335659,2022,4,04 Abril,5,2 Martes,19
the-sandbox,2022-04-06 19:00:00,2.9663544481784174,3455413208.221763,693484408.8151836,2022,4,04 Abril,6,3 Miércoles,19
the-sandbox,2022-04-07 19:00:00,3.0884755951100984,3583745094.510029,366324919.47769976,2022,4,04 Abril,7,4 Jueves,19
the-sandbox,2022-04-08 19:00:00,2.91034268127658,3351745033.726218,312039817.2549901,2022,4,04 Abril,8,5 Viernes,19
the-sandbox,2022-04-09 19:00:00,3.008802486756954,3485813279.4887586,206263421.73554537,2022,4,04 Abril,9,6 Sábado,19
the-sandbox,2022-04-10 19:00:00,2.899998130529875,3372918599.6023927,188242987.893223,2022,4,04 Abril,10,7 Domingo,19
the-sandbox,2022-04-11 19:00:00,2.684953703138436,3122381027.451445,317676614.031624,2022,4,04 Abril,11,1 Lunes,19
the-sandbox,2022-04-12 19:00:00,2.7987575967541383,3237197753.4642296,281282108.04931235,2022,4,04 Abril,12,2 Martes,19
the-sandbox,2022-04-13 19:00:00,2.880455189043245,3338901248.97553,216644070.32602373,2022,4,04 Abril,13,3 Miércoles,19
the-sandbox,2022-04-14 19:00:00,2.7862096217667536,3229438002.624685,310421352.9744885,2022,4,04 Abril,14,4 Jueves,19
the-sandbox,2022-04-15 19:00:00,2.806783726182309,3261841628.6324334,194839156.73871085,2022,4,04 Abril,15,5 Viernes,19
the-sandbox,2022-04-16 19:00:00,2.832308452569555,3283247593.430593,208559637.088955,2022,4,04 Abril,16,6 Sábado,19
the-sandbox,2022-04-17 19:00:00,2.691793794708038,3110180698.1352477,170455874.84374493,2022,4,04 Abril,17,7 Domingo,19
the-sandbox,2022-04-18 19:00:00,2.7518890861097356,3186135761.4050064,298325585.13899165,2022,4,04 Abril,18,1 Lunes,19
the-sandbox,2022-04-19 19:00:00,2.925098520844777,3393384111.706507,595910780.383074,2022,4,04 Abril,19,2 Martes,19
the-sandbox,2022-04-20 19:00:00,2.8667318200327925,3314481259.89754,574016724.459408,2022,4,04 Abril,20,3 Miércoles,19
the-sandbox,2022-04-21 19:00:00,2.7614175159792667,3196393276.86441,371554165.3107815,2022,4,04 Abril,21,4 Jueves,19
the-sandbox,2022-04-22 19:00:00,2.7508265519909343,3190900970.357349,269285301.36273205,2022,4,04 Abril,22,5 Viernes,19
the-sandbox,2022-04-23 19:00:00,2.7045161437024405,3133612905.8979635,189236127.97956088,2022,4,04 Abril,23,6 Sábado,19
the-sandbox,2022-04-24 19:00:00,2.7740641314412553,3235833448.7260604,254981018.96702683,2022,4,04 Abril,24,7 Domingo,19
the-sandbox,2022-04-25 19:00:00,2.725330467631426,3159253977.4572887,437279276.25630724,2022,4,04 Abril,25,1 Lunes,19
the-sandbox,2022-04-26 19:00:00,2.4816160680194796,2871292542.0585537,333354336.279014,2022,4,04 Abril,26,2 Martes,19
the-sandbox,2022-04-27 19:00:00,2.531676492265867,2933371049.8311644,252967513.6758216,2022,4,04 Abril,27,3 Miércoles,19
the-sandbox,2022-04-28 19:00:00,2.503483772247679,2892125957.0805473,269486782.86862755,2022,4,04 Abril,28,4 Jueves,19
the-sandbox,2022-04-29 19:00:00,2.3049869630227726,2671920182.6114907,321294285.0882921,2022,4,04 Abril,29,5 Viernes,19
the-sandbox,2022-04-30 19:00:00,1.982929576851805,2274319973.521338,335311692.49645317,2022,4,04 Abril,30,6 Sábado,19
the-sandbox,2022-05-01 19:00:00,2.1570500467850993,2527634364.841269,448928487.02428395,2022,5,05 Mayo,1,7 Domingo,19
the-sandbox,2022-05-02 19:00:00,2.118375812589038,2458650505.5079126,348813697.30590075,2022,5,05 Mayo,2,1 Lunes,19
the-sandbox,2022-05-03 19:00:00,2.1401459154498457,2481984947.3600307,384728696.7656468,2022,5,05 Mayo,3,2 Martes,19
the-sandbox,2022-05-04 19:00:00,2.4421154458808774,2834384431.8917527,410245656.63668567,2022,5,05 Mayo,4,3 Miércoles,19
the-sandbox,2022-05-05 19:00:00,2.1418875549333,2623202618.002321,387163592.9861047,2022,5,05 Mayo,5,4 Jueves,19
the-sandbox,2022-05-06 19:00:00,2.0678309989247907,2539406393.1234307,292960134.1722509,2022,5,05 Mayo,6,5 Viernes,19
the-sandbox,2022-05-07 19:00:00,1.9527835624329601,2405271941.9163127,232938377.6281194,2022,5,05 Mayo,7,6 Sábado,19
the-sandbox,2022-05-08 19:00:00,2.0054981679081223,2466142145.012598,340830216.379738,2022,5,05 Mayo,8,7 Domingo,19
the-sandbox,2022-05-09 19:00:00,1.7388171525751717,2138441510.738115,482501047.5334908,2022,5,05 Mayo,9,1 Lunes,19
the-sandbox,2022-05-10 19:00:00,1.739208213407597,2129786764.724672,537828155.0863291,2022,5,05 Mayo,10,2 Martes,19
the-sandbox,2022-05-11 19:00:00,1.3078317738266219,1552259939.353578,815489124.1283064,2022,5,05 Mayo,11,3 Miércoles,19
the-sandbox,2022-05-12 19:00:00,1.122253058022231,1377341559.5676296,691141742.3200841,2022,5,05 Mayo,12,4 Jueves,19
the-sandbox,2022-05-13 19:00:00,1.2884171431257303,1579539282.4422457,821387563.335985,2022,5,05 Mayo,13,5 Viernes,19
the-sandbox,2022-05-14 19:00:00,1.4511971884990318,1761075118.7918735,759123956.069903,2022,5,05 Mayo,14,6 Sábado,19
the-sandbox,2022-05-15 19:00:00,1.4599329864332824,1775172378.3691018,391214392.23093957,2022,5,05 Mayo,15,7 Domingo,19
the-sandbox,2022-05-16 19:00:00,1.3219392941949735,1622004754.4997861,314819582.65409917,2022,5,05 Mayo,16,1 Lunes,19
the-sandbox,2022-05-17 19:00:00,1.3830232113456866,1701959989.4640505,263939618.8605849,2022,5,05 Mayo,17,2 Martes,19
the-sandbox,2022-05-18 19:00:00,1.1932803979426923,1467868771.485408,275339297.36889064,2022,5,05 Mayo,18,3 Miércoles,19
the-sandbox,2022-05-19 19:00:00,1.3103559114530678,1612849329.2775886,378023472.3785586,2022,5,05 Mayo,19,4 Jueves,19
the-sandbox,2022-05-20 19:00:00,1.2812086305720358,1571245585.7758663,395287200.8637181,2022,5,05 Mayo,20,5 Viernes,19
the-sandbox,2022-05-21 19:00:00,1.334849754548235,1642871204.6584609,231117454.69569027,2022,5,05 Mayo,21,6 Sábado,19
the-sandbox,2022-05-22 19:00:00,1.390578837281997,1707705324.1002972,313228843.0506289,2022,5,05 Mayo,22,7 Domingo,19
the-sandbox,2022-05-23 19:00:00,1.3014689071315824,1597927870.8201952,382229501.21622896,2022,5,05 Mayo,23,1 Lunes,19
the-sandbox,2022-05-24 19:00:00,1.3113442161277489,1607015595.6421282,262648807.38134983,2022,5,05 Mayo,24,2 Martes,19
the-sandbox,2022-05-25 19:00:00,1.3996927831165842,1723356997.649697,469306790.5501142,2022,5,05 Mayo,25,3 Miércoles,19
the-sandbox,2022-05-26 19:00:00,1.3762231071558517,1692615499.515034,957302923.6545223,2022,5,05 Mayo,26,4 Jueves,19
the-sandbox,2022-05-27 19:00:00,1.297896702284463,1599818118.3163414,485160250.34664243,2022,5,05 Mayo,27,5 Viernes,19
the-sandbox,2022-05-28 19:00:00,1.3077714574656996,1613682113.5857382,242550572.4228632,2022,5,05 Mayo,28,6 Sábado,19
the-sandbox,2022-05-29 19:00:00,1.3136797132189317,1622276452.2895706,196670523.3842737,2022,5,05 Mayo,29,7 Domingo,19
the-sandbox,2022-05-30 19:00:00,1.4397391164388096,1777052899.5776281,393410267.494201,2022,5,05 Mayo,30,1 Lunes,19
the-sandbox,2022-05-31 19:00:00,1.4620413318973167,1802766307.0133986,505392184.6139798,2022,5,05 Mayo,31,2 Martes,19
the-sandbox,2022-06-01 19:00:00,1.3357690815577294,1645854066.0623543,336273160.06839216,2022,6,06 Junio,1,3 Miércoles,19
the-sandbox,2022-06-02 19:00:00,1.3725312646381318,1696579479.2850845,220478262.97088477,2022,6,06 Junio,2,4 Jueves,19
the-sandbox,2022-06-03 19:00:00,1.2977602495732588,1596664363.7630982,195356973.4314309,2022,6,06 Junio,3,5 Viernes,19
the-sandbox,2022-06-04 19:00:00,1.2996831513206077,1600619431.5470612,150559403.33027065,2022,6,06 Junio,4,6 Sábado,19
the-sandbox,2022-06-05 19:00:00,1.301704875248816,1607526163.5515609,128338390.21190712,2022,6,06 Junio,5,7 Domingo,19
the-sandbox,2022-06-06 19:00:00,1.347812157419441,1672370171.9217565,254632595.3676474,2022,6,06 Junio,6,1 Lunes,19
the-sandbox,2022-06-07 19:00:00,1.3178612976232293,1631757818.9678433,238716545.73752367,2022,6,06 Junio,7,2 Martes,19
the-sandbox,2022-06-08 19:00:00,1.2937963995922732,1603047882.6563442,160963010.55546632,2022,6,06 Junio,8,3 Miércoles,19
the-sandbox,2022-06-09 19:00:00,1.2901268941605575,1604525492.6585095,144080044.59768885,2022,6,06 Junio,9,4 Jueves,19
the-sandbox,2022-06-10 19:00:00,1.2006857861492741,1490919880.9211042,195727010.9987705,2022,6,06 Junio,10,5 Viernes,19
the-sandbox,2022-06-11 19:00:00,1.0771344382755637,1333850227.5581515,244023790.525567,2022,6,06 Junio,11,6 Sábado,19
the-sandbox,2022-06-12 19:00:00,0.9604826091327441,1196699189.8757842,302898126.1408666,2022,6,06 Junio,12,7 Domingo,19
the-sandbox,2022-06-13 19:00:00,0.8432501629665733,1039652988.7401248,510500224.5619196,2022,6,06 Junio,13,1 Lunes,19
the-sandbox,2022-06-14 19:00:00,0.8930820499404112,1110688524.3749902,452448645.0989641,2022,6,06 Junio,14,2 Martes,19
the-sandbox,2022-06-15 19:00:00,0.9618576110589127,1195424821.089189,450172755.8529319,2022,6,06 Junio,15,3 Miércoles,19
the-sandbox,2022-06-16 19:00:00,0.8360043066307667,1038996498.1115979,280578687.313538,2022,6,06 Junio,16,4 Jueves,19
the-sandbox,2022-06-17 19:00:00,0.8640454670519929,1079848794.628334,190779516.21002775,2022,6,06 Junio,17,5 Viernes,19
the-sandbox,2022-06-18 19:00:00,0.8032955631895597,1006464550.5095204,227890606.74407235,2022,6,06 Junio,18,6 Sábado,19
the-sandbox,2022-06-19 19:00:00,0.8552454553889541,1073770251.2864637,241915752.95513406,2022,6,06 Junio,19,7 Domingo,19
the-sandbox,2022-06-20 19:00:00,0.8736194108518425,1102448752.770353,227575010.27482185,2022,6,06 Junio,20,1 Lunes,19
the-sandbox,2022-06-21 19:00:00,0.9118111085844416,1146811504.6313934,276078392.00987047,2022,6,06 Junio,21,2 Martes,19
the-sandbox,2022-06-22 19:00:00,0.9404311581089241,1184010386.025719,367508669.5169501,2022,6,06 Junio,22,3 Miércoles,19
the-sandbox,2022-06-23 19:00:00,1.0149026093392925,1277488790.734683,323850584.2605221,2022,6,06 Junio,23,4 Jueves,19
the-sandbox,2022-06-24 19:00:00,1.104826945774723,1400761096.2094462,355448627.3155275,2022,6,06 Junio,24,5 Viernes,19
the-sandbox,2022-06-25 19:00:00,1.280828474572746,1608111241.6022038,603025067.3012917,2022,6,06 Junio,25,6 Sábado,19
the-sandbox,2022-06-26 19:00:00,1.1843627003381498,1491186143.9116457,458248820.26279896,2022,6,06 Junio,26,7 Domingo,19
the-sandbox,2022-06-27 19:00:00,1.1931587783654198,1499706502.9430647,331808865.6546916,2022,6,06 Junio,27,1 Lunes,19
the-sandbox,2022-06-28 19:00:00,1.0834525171279672,1362711312.7478068,321014710.8188654,2022,6,06 Junio,28,2 Martes,19
the-sandbox,2022-06-29 19:00:00,1.0580681790412847,1335057229.7885134,332388808.4952928,2022,6,06 Junio,29,3 Miércoles,19
the-sandbox,2022-06-30 19:00:00,1.1274031452979316,1415262695.2201815,383440630.44802856,2022,6,06 Junio,30,4 Jueves,19
the-sandbox,2022-07-01 19:00:00,1.0757924747838385,1369174219.0043433,407847045.1774863,2022,7,07 Julio,1,5 Viernes,19
the-sandbox,2022-07-02 19:00:00,1.0480184902291496,1319993627.2022855,176360493.77335963,2022,7,07 Julio,2,6 Sábado,19
the-sandbox,2022-07-03 19:00:00,1.0454437901523395,1322169914.7071555,123561151.20590626,2022,7,07 Julio,3,7 Domingo,19
the-sandbox,2022-07-04 19:00:00,1.2075733439292204,1528192439.769113,408710730.39242905,2022,7,07 Julio,4,1 Lunes,19
the-sandbox,2022-07-05 19:00:00,1.1800426429014503,1492008200.3432465,408612849.62154126,2022,7,07 Julio,5,2 Martes,19
the-sandbox,2022-07-06 19:00:00,1.2661042810601097,1604414714.940181,512881166.89232177,2022,7,07 Julio,6,3 Miércoles,19
the-sandbox,2022-07-07 19:00:00,1.287624170879317,1628455433.7104068,437626657.1799776,2022,7,07 Julio,7,4 Jueves,19
the-sandbox,2022-07-08 19:00:00,1.23481485830587,1574638299.3769035,388491337.43974274,2022,7,07 Julio,8,5 Viernes,19
the-sandbox,2022-07-09 19:00:00,1.2272224635072286,1554504791.5668032,177370245.0452658,2022,7,07 Julio,9,6 Sábado,19
the-sandbox,2022-07-10 19:00:00,1.1656450884990637,1472727726.053941,180778081.21924168,2022,7,07 Julio,10,7 Domingo,19
the-sandbox,2022-07-11 19:00:00,1.10091423524357,1392553364.183967,253471666.62760356,2022,7,07 Julio,11,1 Lunes,19
the-sandbox,2022-07-12 19:00:00,1.1014962396815728,1406664715.3753865,279927479.3514606,2022,7,07 Julio,12,2 Martes,19
the-sandbox,2022-07-13 19:00:00,1.1682685647338025,1480543471.374197,332403838.19156885,2022,7,07 Julio,13,3 Miércoles,19
the-sandbox,2022-07-14 19:00:00,1.20463142247333,1527006202.9954207,370645912.1491128,2022,7,07 Julio,14,4 Jueves,19
the-sandbox,2022-07-15 19:00:00,1.2080755247874029,1529166407.6516752,320234375.907867,2022,7,07 Julio,15,5 Viernes,19
the-sandbox,2022-07-16 19:00:00,1.2497142872228997,1581491022.530129,341469068.31823295,2022,7,07 Julio,16,6 Sábado,19
the-sandbox,2022-07-17 19:00:00,1.1810528102418887,1502974174.280586,281581632.580108,2022,7,07 Julio,17,7 Domingo,19
the-sandbox,2022-07-18 19:00:00,1.3804191887408808,1737357321.1876366,688781517.3848906,2022,7,07 Julio,18,1 Lunes,19
the-sandbox,2022-07-19 19:00:00,1.422409849089427,1794590245.682338,825325547.2245796,2022,7,07 Julio,19,2 Martes,19
the-sandbox,2022-07-20 19:00:00,1.3297220276783719,1702777420.9573562,549194637.2870209,2022,7,07 Julio,20,3 Miércoles,19
the-sandbox,2022-07-21 19:00:00,1.3828935677170855,1764835305.672805,490966335.7892102,2022,7,07 Julio,21,4 Jueves,19
the-sandbox,2022-07-22 19:00:00,1.3342185358943421,1706450412.0022035,374089086.9383701,2022,7,07 Julio,22,5 Viernes,19
the-sandbox,2022-07-23 19:00:00,1.350398835252377,1732999989.0844376,298905086.42235947,2022,7,07 Julio,23,6 Sábado,19
the-sandbox,2022-07-24 19:00:00,1.3402505661189614,1729425982.948687,290385826.88130957,2022,7,07 Julio,24,7 Domingo,19
the-sandbox,2022-07-25 19:00:00,1.2149732966591487,1581193225.9499426,308034687.06504005,2022,7,07 Julio,25,1 Lunes,19
the-sandbox,2022-07-26 19:00:00,1.1838852596841225,1519088898.1114092,249831896.27256966,2022,7,07 Julio,26,2 Martes,19
the-sandbox,2022-07-27 19:00:00,1.318152508751735,1688401480.8880847,350423818.8615989,2022,7,07 Julio,27,3 Miércoles,19
the-sandbox,2022-07-28 19:00:00,1.359350896884657,1744539258.4424703,430880636.8478,2022,7,07 Julio,28,4 Jueves,19
the-sandbox,2022-07-29 19:00:00,1.3388045342454358,1735855723.966645,491727819.53127944,2022,7,07 Julio,29,5 Viernes,19
the-sandbox,2022-07-30 19:00:00,1.338274370459825,1712712137.6541135,420845262.7789044,2022,7,07 Julio,30,6 Sábado,19
the-sandbox,2022-07-31 19:00:00,1.3125107069697697,1689127563.1117265,342572942.6157699,2022,7,07 Julio,31,7 Domingo,19
the-sandbox,2022-08-01 19:00:00,1.3280485724301958,1694778049.8388963,310637586.8102474,2022,8,08 Agosto,1,1 Lunes,19
the-sandbox,2022-08-02 19:00:00,1.2855321557607116,1655232380.1122515,323586676.4318175,2022,8,08 Agosto,2,2 Martes,19
the-sandbox,2022-08-03 19:00:00,1.2665593519291005,1623508925.6170819,257957599.1360973,2022,8,08 Agosto,3,3 Miércoles,19
the-sandbox,2022-08-04 19:00:00,1.309616821459667,1680699437.714003,315870533.4534014,2022,8,08 Agosto,4,4 Jueves,19
the-sandbox,2022-08-05 19:00:00,1.3526402093508745,1726557803.0873513,287978405.5189345,2022,8,08 Agosto,5,5 Viernes,19
the-sandbox,2022-08-06 19:00:00,1.3260983424674335,1700335321.3220265,227436965.6810388,2022,8,08 Agosto,6,6 Sábado,19
the-sandbox,2022-08-07 19:00:00,1.3227239263334862,1696476255.7444408,156961377.90172336,2022,8,08 Agosto,7,7 Domingo,19
the-sandbox,2022-08-08 19:00:00,1.3527750701475902,1739688926.3927646,310902674.2050829,2022,8,08 Agosto,8,1 Lunes,19
the-sandbox,2022-08-09 19:00:00,1.303113550643326,1671400015.060786,304446967.42767304,2022,8,08 Agosto,9,2 Martes,19
the-sandbox,2022-08-10 19:00:00,1.3485532132227513,1731288501.971895,342227316.7434176,2022,8,08 Agosto,10,3 Miércoles,19
the-sandbox,2022-08-11 19:00:00,1.3296372557143754,1706852954.737486,357338879.108437,2022,8,08 Agosto,11,4 Jueves,19
the-sandbox,2022-08-12 19:00:00,1.3376611105881095,1711290022.9665594,261986678.38950405,2022,8,08 Agosto,12,5 Viernes,19
the-sandbox,2022-08-13 19:00:00,1.3328277412193494,1803275512.642735,325086141.24364746,2022,8,08 Agosto,13,6 Sábado,19
the-sandbox,2022-08-14 19:00:00,1.3496913804563893,1833917746.5542822,513084023.929063,2022,8,08 Agosto,14,7 Domingo,19
the-sandbox,2022-08-15 19:00:00,1.3181839154192851,1833053808.4768314,464107205.61716384,2022,8,08 Agosto,15,1 Lunes,19
the-sandbox,2022-08-16 19:00:00,1.2820048987801635,1790320743.8892536,319348021.7255466,2022,8,08 Agosto,16,2 Martes,19
the-sandbox,2022-08-17 19:00:00,1.2223982132049165,1711922186.5313573,343467371.9917762,2022,8,08 Agosto,17,3 Miércoles,19
the-sandbox,2022-08-18 19:00:00,1.160638472236985,1659775101.4145882,291845320.0359677,2022,8,08 Agosto,18,4 Jueves,19
the-sandbox,2022-08-19 19:00:00,1.0532579689210504,1502691163.9265277,405087879.51078045,2022,8,08 Agosto,19,5 Viernes,19
the-sandbox,2022-08-20 19:00:00,1.0433118194430921,1487418010.6391487,293577998.6085746,2022,8,08 Agosto,20,6 Sábado,19
the-sandbox,2022-08-21 19:00:00,1.0778674855204433,1541703484.5081778,194231157.28958598,2022,8,08 Agosto,21,7 Domingo,19
the-sandbox,2022-08-22 19:00:00,1.0540824651544825,1498604862.159593,338635729.89406145,2022,8,08 Agosto,22,1 Lunes,19
the-sandbox,2022-08-23 19:00:00,1.0718451135697171,1531065715.410397,244707515.34253156,2022,8,08 Agosto,23,2 Martes,19
